;momentum;learning rate;batch size;loss1;acc1;loss2;acc2;loss3;acc3;widing factor;acc10;acc4;acc5;acc6;acc7;acc8;acc9;epoch_stopped;loss10;loss4;loss5;loss6;loss7;loss8;loss9;reg_penalty
0;0.9;0.01;256.0;9.498026847839355;0.35427573323249817;9.345763206481934;0.3630017340183258;9.405244827270508;0.3472949266433716;1.0;0.41361257433891296;0.3141361176967621;0.4048865735530853;0.38394415378570557;0.35776615142822266;0.4188481569290161;0.3438045382499695;50.0;9.382731437683105;9.421708106994629;9.327239036560059;9.370038032531738;9.451980590820312;9.255082130432129;9.365254402160645;0.01
1;0.9;0.01;256.0;6.827305793762207;0.443280965089798;6.867782115936279;0.376963347196579;6.867980003356934;0.4066317677497864;1.0;0.45026177167892456;0.452006995677948;0.38394415378570557;0.4258289635181427;0.3734729588031769;0.4293193817138672;0.4258289635181427;100.0;6.787766933441162;6.88639497756958;6.856699466705322;6.858356952667236;6.882885932922363;6.851352214813232;6.896694183349609;0.01
