;momentum;learning rate;batch size;loss1;acc1;loss2;acc2;loss3;acc3;widing factor;acc10;acc4;acc5;acc6;acc7;acc8;acc9;epoch_stopped;loss10;loss4;loss5;loss6;loss7;loss8;loss9;reg_penalty
0;0.9;0.1;64.0;1.273511528968811;0.7260034680366516;1.2092180252075195;0.7504363059997559;1.5702948570251465;0.6823734641075134;4.0;0.7818499207496643;0.6771378517150879;0.7574170827865601;0.7574170827865601;0.7190226912498474;0.7312390804290771;0.764397919178009;50.0;1.2091785669326782;1.4465818405151367;1.182434320449829;1.072532296180725;1.2439284324645996;1.2480487823486328;1.0830732583999634;0.0001
