;momentum;learning rate;batch size;loss1;acc1;loss2;acc2;loss3;acc3;widing factor;acc10;acc4;acc5;acc6;acc7;acc8;acc9;epoch_stopped;loss10;loss4;loss5;loss6;loss7;loss8;loss9;reg_penalty
0;0.9;0.01;64.0;4.032250881195068;0.443280965089798;3.852963924407959;0.5357766151428223;3.9220926761627197;0.4851658046245575;1.0;0.42757415771484375;0.49040138721466064;0.5392670035362244;0.5061082243919373;0.5287958383560181;0.4188481569290161;0.5671902298927307;50.0;3.932238817214966;3.9017255306243896;3.8333494663238525;3.8717427253723145;3.8089070320129395;3.994475841522217;3.760056972503662;0.01
1;0.9;0.01;64.0;1.5869314670562744;0.650959849357605;1.5420724153518677;0.6806282997131348;1.7666990756988525;0.6108202338218689;1.0;0.6404886841773987;0.5881326198577881;0.6841186881065369;0.6265270709991455;0.6963350772857666;0.5602094531059265;0.6125654578208923;100.0;1.6255921125411987;1.738136649131775;1.5609897375106812;1.6823984384536743;1.4987667798995972;1.8105498552322388;1.8098376989364624;0.01
2;0.9;0.01;64.0;1.0486810207366943;0.7155323028564453;1.2725964784622192;0.6387434601783752;1.1191058158874512;0.6998254656791687;1.0;0.7207679152488708;0.717277467250824;0.5933682322502136;0.6753926873207092;0.7225130796432495;0.6684118509292603;0.6701570749282837;150.0;1.023869276046753;1.0433481931686401;1.4307912588119507;1.1632052659988403;1.0574206113815308;1.2852009534835815;1.1716543436050415;0.01
3;0.9;0.01;64.0;2.040057897567749;0.5654450058937073;2.0932259559631348;0.5636998414993286;2.0711801052093506;0.5514833927154541;1.0;0.4781849980354309;0.5340313911437988;0.5602094531059265;0.4624781906604767;0.3193717300891876;0.5427573919296265;0.4554973840713501;50.0;2.1782143115997314;2.123849391937256;2.038120746612549;2.17730712890625;2.31781005859375;2.109221935272217;2.1674082279205322;0.001
4;0.9;0.01;64.0;1.7738902568817139;0.6300174593925476;1.7357746362686157;0.657940685749054;1.7799263000488281;0.6178010702133179;1.0;0.6369982361793518;0.6439790725708008;0.5689354538917542;0.5986038446426392;0.6788830757141113;0.6282722353935242;0.5567190051078796;100.0;1.7258837223052979;1.7557575702667236;1.8491984605789185;1.870171308517456;1.7049200534820557;1.8278218507766724;1.8834503889083862;0.001
5;0.9;0.01;64.0;1.5821205377578735;0.6858638525009155;1.593529462814331;0.6771378517150879;1.5144578218460083;0.7085514664649963;1.0;0.6753926873207092;0.6631762385368347;0.69808030128479;0.6666666865348816;0.687609076499939;0.6823734641075134;0.6998254656791687;150.0;1.6167206764221191;1.633256196975708;1.5586493015289307;1.6190730333328247;1.578517198562622;1.5762441158294678;1.5540636777877808;0.001
6;0.9;0.01;64.0;1.2075260877609253;0.5619546175003052;1.2485560178756714;0.47294938564300537;1.2992713451385498;0.4048865735530853;1.0;0.4293193817138672;0.5200698375701904;0.5130890011787415;0.4589877724647522;0.4886561930179596;0.4746945798397064;0.47993019223213196;50.0;1.309436559677124;1.194794774055481;1.2129294872283936;1.2959270477294922;1.2626914978027344;1.2496458292007446;1.2376679182052612;0.0001
