;momentum;learning rate;batch size;loss1;acc1;loss2;acc2;loss3;acc3;epoch_stopped1;epoch_stopped2;epoch_stopped3;reg_penalty
0;0.9;0.1;256.0;2.106602668762207;0.6701570749282837;2.8671457767486572;0.5706806182861328;1.965580701828003;0.661431074142456;100.0;100.0;100.0;0.0001
1;0.9;0.1;256.0;2.299010992050171;0.6771378517150879;2.0816473960876465;0.6910994648933411;2.190518856048584;0.6910994648933411;150.0;150.0;150.0;0.0001
2;0.9;0.01;64.0;32.3316764831543;0.41710296273231506;32.21672058105469;0.5689354538917542;32.87362289428711;0.2844677269458771;50.0;50.0;50.0;0.01
3;0.9;0.01;64.0;11.838848114013672;0.6160558462142944;12.149335861206055;0.547993004322052;12.110515594482422;0.5532286167144775;100.0;100.0;100.0;0.01
4;0.9;0.01;64.0;5.221229076385498;0.6474694609642029;4.973198413848877;0.7050610780715942;5.06650972366333;0.657940685749054;150.0;150.0;150.0;0.01
